datafile_id,file_name,sequencing_id,submitter_id,data_type,data_category,data_format,file_size,md5sum,file_path,node
SEQC_ILM_MAY_A_2_L06_ACAGTG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L06_ACAGTG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157568,GSE47774,Unaligned Reads,RNA-seq,FASTQ,790336705 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L06_ACAGTG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L06_GATCAG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L06_GATCAG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157584,GSE47774,Unaligned Reads,RNA-seq,FASTQ,637902137 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L06_GATCAG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L06_AGTCAA_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L06_AGTCAA_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157600,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1247442586 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L06_AGTCAA_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L06_CGTACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L06_CGTACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157616,GSE47774,Unaligned Reads,RNA-seq,FASTQ,334740927 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L06_CGTACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L07_ATCACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L07_ATCACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157553,GSE47774,Unaligned Reads,RNA-seq,FASTQ,410404124 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L07_ATCACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L07_ACAGTG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L07_ACAGTG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157569,GSE47774,Unaligned Reads,RNA-seq,FASTQ,779794511 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L07_ACAGTG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L07_GATCAG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L07_GATCAG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157585,GSE47774,Unaligned Reads,RNA-seq,FASTQ,587435640 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L07_GATCAG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L07_AGTCAA_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L07_AGTCAA_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157601,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1395855421 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L07_AGTCAA_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L07_CGTACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L07_CGTACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157617,GSE47774,Unaligned Reads,RNA-seq,FASTQ,353301212 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L07_CGTACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L07_ATCACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L07_ATCACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157554,GSE47774,Unaligned Reads,RNA-seq,FASTQ,490679617 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L07_ATCACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L07_ACAGTG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L07_ACAGTG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157570,GSE47774,Unaligned Reads,RNA-seq,FASTQ,890884849 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L07_ACAGTG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L07_GATCAG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L07_GATCAG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157586,GSE47774,Unaligned Reads,RNA-seq,FASTQ,705510535 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L07_GATCAG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L07_AGTCAA_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L07_AGTCAA_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157602,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1419731214 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L07_AGTCAA_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L07_CGTACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L07_CGTACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157618,GSE47774,Unaligned Reads,RNA-seq,FASTQ,379854354 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L07_CGTACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L08_ATCACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L08_ATCACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157555,GSE47774,Unaligned Reads,RNA-seq,FASTQ,415009076 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L08_ATCACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L08_ACAGTG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L08_ACAGTG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157571,GSE47774,Unaligned Reads,RNA-seq,FASTQ,775910455 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L08_ACAGTG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L08_GATCAG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L08_GATCAG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157587,GSE47774,Unaligned Reads,RNA-seq,FASTQ,598058922 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L08_GATCAG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L08_AGTCAA_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L08_AGTCAA_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157603,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1387581563 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L08_AGTCAA_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L08_CGTACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L08_CGTACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157619,GSE47774,Unaligned Reads,RNA-seq,FASTQ,346651092 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L08_CGTACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L08_ATCACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L08_ATCACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157556,GSE47774,Unaligned Reads,RNA-seq,FASTQ,480151304 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L08_ATCACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L08_ACAGTG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L08_ACAGTG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157572,GSE47774,Unaligned Reads,RNA-seq,FASTQ,870722213 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L08_ACAGTG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L08_GATCAG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L08_GATCAG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157588,GSE47774,Unaligned Reads,RNA-seq,FASTQ,688514928 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L08_GATCAG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L08_AGTCAA_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L08_AGTCAA_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157604,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1390391351 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L08_AGTCAA_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L08_CGTACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L08_CGTACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157620,GSE47774,Unaligned Reads,RNA-seq,FASTQ,371917288 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L08_CGTACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_1_L01_CGATGT_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_1_L01_CGATGT_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157621,GSE47774,Unaligned Reads,RNA-seq,FASTQ,805349814 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_1_L01_CGATGT_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_2_L01_GCCAAT_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_2_L01_GCCAAT_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157637,GSE47774,Unaligned Reads,RNA-seq,FASTQ,735407546 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_2_L01_GCCAAT_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_3_L01_TAGCTT_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_3_L01_TAGCTT_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157653,GSE47774,Unaligned Reads,RNA-seq,FASTQ,825218786 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_3_L01_TAGCTT_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_4_L01_AGTTCC_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_4_L01_AGTTCC_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157669,GSE47774,Unaligned Reads,RNA-seq,FASTQ,791644250 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_4_L01_AGTTCC_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_5_L01_GAGTGG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_5_L01_GAGTGG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157685,GSE47774,Unaligned Reads,RNA-seq,FASTQ,282306903 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_5_L01_GAGTGG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_1_L01_CGATGT_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_1_L01_CGATGT_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157622,GSE47774,Unaligned Reads,RNA-seq,FASTQ,764761061 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_1_L01_CGATGT_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_2_L01_GCCAAT_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_2_L01_GCCAAT_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157638,GSE47774,Unaligned Reads,RNA-seq,FASTQ,665673275 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_2_L01_GCCAAT_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_3_L01_TAGCTT_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_3_L01_TAGCTT_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157654,GSE47774,Unaligned Reads,RNA-seq,FASTQ,772308308 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_3_L01_TAGCTT_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_4_L01_AGTTCC_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_4_L01_AGTTCC_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157670,GSE47774,Unaligned Reads,RNA-seq,FASTQ,835468226 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_4_L01_AGTTCC_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_5_L01_GAGTGG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_5_L01_GAGTGG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157686,GSE47774,Unaligned Reads,RNA-seq,FASTQ,277497557 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_5_L01_GAGTGG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_1_L02_CGATGT_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_1_L02_CGATGT_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157623,GSE47774,Unaligned Reads,RNA-seq,FASTQ,785120681 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_1_L02_CGATGT_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_2_L02_GCCAAT_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_2_L02_GCCAAT_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157639,GSE47774,Unaligned Reads,RNA-seq,FASTQ,714144874 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_2_L02_GCCAAT_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_3_L02_TAGCTT_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_3_L02_TAGCTT_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157655,GSE47774,Unaligned Reads,RNA-seq,FASTQ,803019632 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_3_L02_TAGCTT_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_4_L02_AGTTCC_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_4_L02_AGTTCC_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157671,GSE47774,Unaligned Reads,RNA-seq,FASTQ,774124785 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_4_L02_AGTTCC_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_5_L02_GAGTGG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_5_L02_GAGTGG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157687,GSE47774,Unaligned Reads,RNA-seq,FASTQ,273716410 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_5_L02_GAGTGG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_1_L02_CGATGT_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_1_L02_CGATGT_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157624,GSE47774,Unaligned Reads,RNA-seq,FASTQ,745916360 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_1_L02_CGATGT_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_2_L02_GCCAAT_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_2_L02_GCCAAT_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157640,GSE47774,Unaligned Reads,RNA-seq,FASTQ,648027760 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_2_L02_GCCAAT_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_3_L02_TAGCTT_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_3_L02_TAGCTT_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157656,GSE47774,Unaligned Reads,RNA-seq,FASTQ,750768982 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_3_L02_TAGCTT_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_4_L02_AGTTCC_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_4_L02_AGTTCC_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157672,GSE47774,Unaligned Reads,RNA-seq,FASTQ,815486244 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_4_L02_AGTTCC_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_5_L02_GAGTGG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_5_L02_GAGTGG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157688,GSE47774,Unaligned Reads,RNA-seq,FASTQ,280591100 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_5_L02_GAGTGG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_1_L03_CGATGT_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_1_L03_CGATGT_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157625,GSE47774,Unaligned Reads,RNA-seq,FASTQ,803956474 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_1_L03_CGATGT_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_2_L03_GCCAAT_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_2_L03_GCCAAT_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157641,GSE47774,Unaligned Reads,RNA-seq,FASTQ,723163471 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_2_L03_GCCAAT_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_3_L03_TAGCTT_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_3_L03_TAGCTT_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157657,GSE47774,Unaligned Reads,RNA-seq,FASTQ,823819430 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_3_L03_TAGCTT_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_4_L03_AGTTCC_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_4_L03_AGTTCC_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157673,GSE47774,Unaligned Reads,RNA-seq,FASTQ,796330583 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_4_L03_AGTTCC_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_5_L03_GAGTGG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_5_L03_GAGTGG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157689,GSE47774,Unaligned Reads,RNA-seq,FASTQ,270409462 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_5_L03_GAGTGG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_1_L03_CGATGT_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_1_L03_CGATGT_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157626,GSE47774,Unaligned Reads,RNA-seq,FASTQ,710520901 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_1_L03_CGATGT_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_2_L03_GCCAAT_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_2_L03_GCCAAT_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157642,GSE47774,Unaligned Reads,RNA-seq,FASTQ,605372313 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_2_L03_GCCAAT_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_3_L03_TAGCTT_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_3_L03_TAGCTT_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157658,GSE47774,Unaligned Reads,RNA-seq,FASTQ,709694319 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_3_L03_TAGCTT_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_4_L03_AGTTCC_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_4_L03_AGTTCC_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157674,GSE47774,Unaligned Reads,RNA-seq,FASTQ,779916268 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_4_L03_AGTTCC_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_5_L03_GAGTGG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_5_L03_GAGTGG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157690,GSE47774,Unaligned Reads,RNA-seq,FASTQ,283012986 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_5_L03_GAGTGG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_1_L04_CGATGT_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_1_L04_CGATGT_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157627,GSE47774,Unaligned Reads,RNA-seq,FASTQ,794911551 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_1_L04_CGATGT_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_2_L04_GCCAAT_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_2_L04_GCCAAT_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157643,GSE47774,Unaligned Reads,RNA-seq,FASTQ,719431625 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_2_L04_GCCAAT_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_3_L04_TAGCTT_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_3_L04_TAGCTT_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157659,GSE47774,Unaligned Reads,RNA-seq,FASTQ,815974228 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_3_L04_TAGCTT_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_4_L04_AGTTCC_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_4_L04_AGTTCC_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157675,GSE47774,Unaligned Reads,RNA-seq,FASTQ,782855638 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_4_L04_AGTTCC_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_5_L04_GAGTGG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_B_5_L04_GAGTGG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157691,GSE47774,Unaligned Reads,RNA-seq,FASTQ,271236674 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_5_L04_GAGTGG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_1_L04_CGATGT_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_1_L04_CGATGT_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157628,GSE47774,Unaligned Reads,RNA-seq,FASTQ,771984271 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_1_L04_CGATGT_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_B_2_L04_GCCAAT_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_B_2_L04_GCCAAT_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157644,GSE47774,Unaligned Reads,RNA-seq,FASTQ,664366399 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_B_2_L04_GCCAAT_BD0E99ACXX_R2.fastq.gz,
